generation,fitness_mean,fitness_max,apples_mean,apples_max
0,-1.1809305175236515,-0.5365493579385757,0.0,0.0
1,-1.0731891756483347,0.05215597449217432,0.00018331360497481056,0.03477064966144955
2,-0.9965455046228153,1.5701367931894246,0.010909374772023191,1.046757862126283
3,-0.9693896838144103,1.814349655466099,0.01234941681940057,1.2095664369773993
4,-0.9410597217994326,1.3664136906832864,0.021162145415528508,0.9109424604555243
5,-0.9508654731705385,1.360536733637924,0.02119709546782461,0.9070244890919493
6,-0.9217199983925514,2.286715742660296,0.02817833597533502,1.5244771617735307
7,-0.9063588818180424,1.5875791799611112,0.024770954606789464,1.058386119974074
8,-0.9252408540522102,1.4911697142752376,0.032278770809236884,0.9941131428501584
9,-0.9002137631268817,1.5928410138692215,0.02961139617414492,1.0618940092461477
10,-0.8969238386672117,1.6745664612157027,0.03499149172270368,1.1163776408104684
11,-0.9265395233171387,1.5882195017180065,0.029454706526264054,1.0588130011453376
12,-0.9095497773332069,1.5920692799885163,0.03772870130290607,1.0613795199923441
13,-0.8897591600564027,1.9960650913616675,0.038162094566318895,1.3307100609077784
14,-0.8895483738848509,1.5927123468358515,0.03893395510750961,1.061808231223901
15,-0.8889753927868432,1.5456403922085895,0.0369277279810335,1.0304269281390597
16,-0.8729782183674859,1.5912981730466778,0.039950170740662115,1.060865448697785
17,-0.84118121208566,1.9973199684487086,0.04776479904703379,1.3315466456324725
18,-0.8738852230262594,2.0404343121667687,0.04767598383478962,1.3602895414445124
19,-0.8745288296588953,1.7436426813116113,0.03736741512246454,1.1624284542077408
20,-0.8508461720038936,2.2663222919335233,0.04198561044975684,1.5108815279556822
21,-0.8558428311407121,5.451458175003242,0.05513556499395367,3.634305450002161
22,-0.7995190096191566,9.01284074875059,0.07983280170304878,6.00856049916706
23,-0.775387524228519,8.936014567400115,0.10264860129342765,5.95734304493341
24,-0.7834605020983018,10.458958105854116,0.11300421760792462,6.972638737236077
25,-0.6756228292411406,10.721822097994087,0.16221558010773424,7.147881398662725
26,-0.7286167796475125,8.613673960436904,0.1422150611766275,5.742449306957936
27,-0.5955927993400807,10.447947384560713,0.20728648032266267,6.965298256373809
28,-0.5317240316741277,11.39809863751753,0.2565515618579019,7.598732425011686
29,-0.46234622621676896,11.94051936174915,0.29001194178192974,7.9603462411661
30,-0.2520238897488207,13.893442572031654,0.4270288962313493,9.262295048021103
31,-0.2805310080748063,14.8503923007608,0.4000767817378036,9.900261533840533
32,-0.17840331834950235,14.371506291116273,0.4851623024633031,9.581004194077515
33,-0.06798061418099291,14.371506291116285,0.5509454437247685,9.581004194077524
34,-0.041607763252911295,17.18132133888098,0.5602436681914571,11.454214225920653
35,-0.00016236540829521573,14.132370849898452,0.5817333848270837,9.421580566598967
36,0.13095826701763502,17.621329018564694,0.6777923632738462,11.74755267904313
37,0.3737206595352416,19.586550199857765,0.8056309125451544,13.05770013323851
38,0.2285287569128469,18.952506933332025,0.7123899987486936,12.63500462222135
39,0.2294320943807421,22.125036973260674,0.7173660010515664,14.75002464884045
40,0.4603727297169653,19.925518634695376,0.871887895789473,13.283679089796918
41,0.6384161356320918,18.76406967891156,0.9871627247080147,12.509379785941041
42,0.6638347727162252,19.681998153702658,0.9907193427594226,13.121332102468438
43,0.8428611305444821,21.145751402843196,1.1021755743338795,14.097167601895464
44,0.7345696190322278,21.635054111638322,1.0476212674780494,14.423369407758882
45,0.8345699337942161,20.65713612227199,1.111256487944614,13.77142408151466
46,1.4317462219927437,21.635054111638308,1.4669580492485543,14.423369407758871
47,1.052445196993369,21.145751402843192,1.2371012345402177,14.097167601895462
48,1.2742794727239193,21.879960969082607,1.3614689810736318,14.586640646055072
49,1.1707644462951634,21.879960969082603,1.262379712964294,14.586640646055068
50,1.2717308105936385,21.390317288867752,1.3441077651637152,14.260211525911835
51,1.1735087794849834,21.879960969082592,1.274429245227031,14.586640646055061
52,1.480274436158551,22.125036973260666,1.4704311156101093,14.750024648840444
53,1.3243865452894186,21.87996096908259,1.3480926149437322,14.58664064605506
54,1.3382469330404527,21.63505411163835,1.3594939410361622,14.4233694077589
