generation,fitness_mean,fitness_max,apples_mean,apples_max
0,-1.1797461068666288,-0.61875,0.0,0.0
1,-1.1003769149565608,-0.2219166666666667,0.0,0.0
2,-1.045078645316413,0.17522727272727276,0.0009734848484848486,0.11681818181818183
3,-1.0063672626037683,-0.21749999999999986,0.0,0.0
4,-1.0565752281903904,-0.22245918367346942,0.0,0.0
5,-1.0071574775546879,0.1746785714285714,0.0023438936013439227,0.11645238095238093
6,-1.0056222505086518,0.06706179775280888,0.0003725655430711604,0.04470786516853925
7,-0.9984068053883338,0.5694850746268659,0.0032271216667982845,0.3796567164179106
8,-1.0479894870898379,-0.22833333333333336,0.0,0.0
9,-0.9942015301910434,0.9174880952380952,0.005743753717792178,0.6116587301587301
10,-1.0346209348468514,0.12752040816326543,0.0007084467120181413,0.08501360544217695
11,-0.95594013122717,0.9415661157024796,0.008138045372136284,0.627710743801653
12,-0.9709955706091475,0.5683985507246377,0.0031577697262479875,0.3789323671497585
13,-0.9799911425746245,1.3162543859649134,0.0074844270213389975,0.8775029239766089
14,-0.9929897717593074,1.559726141078842,0.008665145228215789,1.0398174273858947
15,-0.9325827767687394,1.157116016427109,0.013652935153107504,0.7714106776180727
16,-0.8487886068212606,6.193887573964477,0.0520533201130832,4.129258382642985
17,-0.8538778752198548,5.313180851063834,0.04923869940709639,3.542120567375889
18,-0.9478859115115024,3.277737265415548,0.023395217872395336,2.1851581769436987
19,-0.8800112626797978,6.300362851952775,0.04378601628744941,4.20024190130185
20,-0.8920922630857968,8.86648502758076,0.05000900772898402,5.9109900183871735
21,-0.9266736086195329,5.536826848249035,0.04578636634479904,3.69121789883269
22,-0.8451465645351447,10.800906249999967,0.07046315597742173,7.200604166666644
23,-0.8649530108291541,6.667356898029135,0.047268744785759265,4.44490459868609
24,-0.842409826777416,11.378002587322095,0.0762851746724481,7.5853350582147305
25,-0.8449694600272056,10.1939247027741,0.06485284506152512,6.7959498018494
26,-0.9064279162722712,8.420882352941186,0.04968697910161947,5.6139215686274575
27,-0.8295219398376561,10.445105182926817,0.07195635057618226,6.963403455284545
28,-0.8691409072259458,6.219434579439252,0.04585480068795742,4.146289719626168
29,-0.8880803581268,2.6411954102920916,0.022932641982994925,1.7607969401947277
30,-0.8840992194005615,8.69291185410333,0.05003473950261141,5.7952745694022205
31,-0.9467937047567311,2.968636574074096,0.02027897813197262,1.9790910493827305
32,-0.8755518369075019,7.404350734725425,0.04539173976071853,4.936233823150284
33,-0.7148240477475449,7.726958188153293,0.10735563178329575,5.151305458768862
34,-0.7880502837303653,7.284351581508524,0.0962412136569801,4.856234387672349
35,-0.6594864187142832,6.971444287063256,0.1349918951607743,4.6476295247088375
36,-0.5806417072885633,10.570428891736045,0.2066640190928627,7.046952594490697
37,-0.7053211213748412,6.919860585197925,0.12452114850940985,4.61324039013195
38,-0.6894320870333523,7.345445094509452,0.14171059724078142,4.896963396339634
39,-0.6125755786176881,8.516526518391753,0.17577381877045004,5.6776843455945025
40,-0.593261065808481,9.621994108983753,0.1798646586521586,6.414662739322502
41,-0.35329108943117915,11.366487890376021,0.31353471079259,7.577658593584014
42,-0.4332384603858383,7.356464187327771,0.278012299861316,4.904309458218514
43,-0.47342210501412985,9.075425240562515,0.2504109422883076,6.050283493708343
44,-0.4618177926906136,10.166892857142866,0.25572366573034727,6.7779285714285775
45,-0.5186975343682418,7.855159451659425,0.21801006913066787,5.23677296777295
