generation,fitness_mean,fitness_max,apples_mean,apples_max
3,-0.9883422222222221,0.08133333333333344,0.0008511111111111132,0.08133333333333344
4,-0.9480233333333331,0.02466666666666671,8.222222222222237e-05,0.02466666666666671
5,-0.9328666666666665,3.253666666666667,0.013630000000000005,3.253666666666667
6,-0.9263788888888886,1.836000000000003,0.011236666666666692,1.836000000000003
7,-0.9348866666666665,3.61866666666666,0.02535222222222221,3.61866666666666
8,-0.906282222222222,6.717333333333369,0.029358888888889004,6.717333333333369
9,-0.8857422222222222,2.9049999999999923,0.030036666666666694,2.9049999999999923
10,-0.8729711111111108,6.73400000000003,0.05961222222222245,6.73400000000003
11,-0.8479566666666665,4.3200000000000145,0.054640000000000036,4.3200000000000145
12,-0.8767677777777777,5.029333333333322,0.04411111111111113,5.029333333333322
13,-0.842672222222222,9.31866666666668,0.05622333333333341,9.31866666666668
14,-0.8215111111111107,5.6810000000000365,0.06238111111111136,5.6810000000000365
15,-0.8334588888888886,5.7603333333333655,0.06436333333333351,5.7603333333333655
16,-0.8005066666666665,5.058333333333328,0.07695444444444459,5.058333333333328
17,-0.7840177777777774,7.885333333333364,0.0954155555555558,7.885333333333364
18,-0.7388822222222221,4.68499999999999,0.1030933333333334,4.68499999999999
19,-0.7353455555555555,7.545999999999999,0.14463111111111124,7.545999999999999
20,-0.6326933333333329,6.448333333333373,0.2165677777777781,6.448333333333373
21,-0.5958522222222218,6.105666666666648,0.21071444444444468,6.105666666666648
22,-0.3662166666666666,14.296000000000053,0.3881655555555555,14.296000000000053
23,-0.34256777777777764,6.81433333333333,0.3741,6.81433333333333
24,-0.24356333333333305,13.573666666666707,0.4783822222222223,13.573666666666707
25,-0.14493333333333278,7.893666666666695,0.5633622222222227,7.893666666666695
26,0.047164444444445314,13.578666666666692,0.7617500000000007,13.578666666666692
27,0.06970333333333348,11.966666666666695,0.7707344444444446,11.966666666666695
28,0.23008111111111101,13.433333333333362,0.9242611111111109,13.433333333333362
29,0.37646555555555583,13.066666666666706,1.0788344444444447,13.066666666666706
0,-1.0241466666666665,0.07300000000000009,0.00024333333333333366,0.07300000000000009
1,-0.9762788888888887,0.08533333333333344,0.001304444444444446,0.08533333333333344
2,-0.9807055555555555,-0.27666666666666645,0.0,0.0
3,-0.9379811111111109,6.653333333333308,0.027992222222222148,6.653333333333308
4,-0.9306866666666666,3.9156666666666617,0.022834444444444487,3.9156666666666617
5,-0.8714944444444442,9.150000000000023,0.06404222222222228,9.150000000000023
6,-0.8893666666666665,4.686666666666669,0.04227111111111108,4.686666666666669
7,-0.7875155555555553,9.439333333333321,0.10860222222222246,9.439333333333321
8,-0.6501799999999999,9.745666666666663,0.19004555555555577,9.745666666666663
9,-0.47023999999999905,9.108999999999963,0.29160333333333416,9.108999999999963
10,-0.215547777777777,8.393666666666654,0.4249744444444451,8.393666666666654
0,-1.0233122222222222,0.7526666666666741,0.0025944444444444695,0.7526666666666741
1,-1.0001777777777776,0.4326666666666671,0.0027466666666666685,0.4326666666666671
2,-0.9399622222222221,0.8113333333333335,0.006924444444444454,0.8113333333333335
3,-0.93552,0.40600000000000014,0.0020444444444444477,0.40600000000000014
4,-0.9246733333333332,3.291666666666655,0.019676666666666637,3.291666666666655
5,-0.890141111111111,4.364333333333333,0.035080000000000014,4.364333333333333
6,-0.8800377777777777,3.6266666666666705,0.04447111111111115,3.6266666666666705
7,-0.87032,3.5859999999999825,0.05516666666666657,3.5859999999999825
8,-0.7932955555555554,8.880000000000004,0.1035866666666666,8.880000000000004
9,-0.7791688888888887,5.462666666666667,0.11704111111111114,5.462666666666667
10,-0.7091466666666664,10.009333333333345,0.1509588888888891,10.009333333333345
11,-0.648265555555555,6.168666666666674,0.16186666666666702,6.168666666666674
12,-0.47990111111111067,5.794000000000009,0.2596033333333337,5.794000000000009
13,-0.3256655555555548,7.0966666666666764,0.3666733333333338,7.0966666666666764
14,-0.17596888888888843,15.458999999999945,0.4120066666666668,15.458999999999945
15,0.013607777777778978,13.725000000000032,0.5430644444444455,13.725000000000032
16,0.26625222222222317,11.851999999999997,0.737853333333334,11.851999999999997
17,0.3565055555555568,11.019666666666717,0.7924188888888898,11.019666666666717
18,0.5014700000000012,9.600000000000009,0.8933000000000008,9.600000000000009
19,0.654382222222225,10.018000000000017,1.0258133333333357,10.018000000000017
20,0.5452133333333345,10.094000000000024,0.9868955555555563,10.094000000000024
21,0.5256966666666686,13.55633333333339,0.9619111111111128,13.55633333333339
22,0.7395022222222238,11.200333333333369,1.141235555555557,11.200333333333369
23,0.8406600000000013,10.745666666666711,1.2176700000000011,10.745666666666711
24,0.9792533333333351,15.721333333333392,1.342474444444446,15.721333333333392
25,0.9419188888888909,11.723000000000031,1.292393333333335,11.723000000000031
26,1.1831355555555576,16.15200000000003,1.5368222222222239,16.15200000000003
27,1.3114811111111135,13.29200000000004,1.6581144444444469,13.29200000000004
28,1.4075122222222247,14.618000000000023,1.7457888888888913,14.618000000000023
29,1.271225555555559,14.588000000000065,1.6525922222222256,14.588000000000065
30,1.1781888888888914,12.849000000000036,1.5525933333333353,12.849000000000036
31,1.1598433333333356,15.30533333333339,1.5687466666666687,15.30533333333339
32,1.2267800000000022,16.366666666666756,1.6195066666666686,16.366666666666756
33,1.4638777777777803,13.75,1.8487811111111132,13.75
34,1.5491488888888931,19.13366666666667,1.9247644444444487,19.13366666666667
35,1.7396466666666712,14.166666666666746,2.0598166666666704,14.166666666666746
36,2.1539000000000055,16.36666666666673,2.491772222222228,16.36666666666673
37,2.6645544444444527,18.56666666666675,3.002795555555563,18.56666666666675
38,2.4253233333333406,17.1000000000001,2.7937777777777844,17.1000000000001
39,2.809695555555562,17.466666666666754,3.1523088888888955,17.466666666666754
40,3.675643333333342,17.518000000000075,3.9765055555555637,17.518000000000075
41,3.191953333333342,17.833333333333414,3.507652222222231,17.833333333333414
42,3.7847300000000117,20.033333333333307,4.080305555555566,20.033333333333307
43,4.076536666666676,17.466666666666747,4.370734444444453,17.466666666666747
44,4.469394444444456,18.61333333333337,4.777350000000012,18.61333333333337
45,4.877310000000014,17.100000000000108,5.131151111111124,17.100000000000108
46,5.0730444444444585,17.100000000000122,5.308974444444457,17.100000000000122
47,5.379756666666681,17.885333333333413,5.660208888888904,17.885333333333413
48,5.237247777777792,16.733333333333416,5.470781111111124,16.733333333333416
49,5.173841111111126,18.668333333333404,5.4527288888889025,18.668333333333404
50,4.600128888888902,19.40366666666666,4.888206666666679,19.40366666666666
51,5.072380000000014,19.300000000000015,5.31038666666668,19.300000000000015
52,4.955223333333345,20.033333333333335,5.223622222222234,20.033333333333335
53,4.973692222222236,18.32133333333339,5.243070000000014,18.32133333333339
54,5.39303777777779,18.200000000000042,5.5673300000000125,18.200000000000042
55,5.010586666666681,17.8333333333334,5.270265555555571,17.8333333333334
56,4.826003333333347,17.182333333333393,5.093963333333346,17.182333333333393
57,5.256345555555571,17.46666666666676,5.529631111111127,17.46666666666676
58,5.701060000000017,17.620000000000022,5.956687777777794,17.620000000000022
59,5.400891111111125,20.033333333333324,5.614138888888903,20.033333333333324
60,5.280512222222237,19.010333333333328,5.554212222222238,19.010333333333328
61,5.456023333333351,18.70733333333336,5.699072222222239,18.70733333333336
0,-1.0344844444444443,0.08566666666666677,0.0005566666666666673,0.08566666666666677
1,-0.9920277777777776,0.08433333333333344,0.0006588888888888897,0.08433333333333344
2,-0.9911422222222223,0.07133333333333365,0.0006311111111111158,0.07133333333333365
3,-0.9875744444444443,-0.27833333333333327,0.0,0.0
4,-0.9679644444444443,0.06100000000000008,0.0002033333333333336,0.06100000000000008
5,-0.9541177777777776,0.8126666666666671,0.003931111111111115,0.8126666666666671
6,-0.94213,0.42033333333333345,0.0037922222222222302,0.42033333333333345
7,-0.9285622222222223,0.08066666666666703,0.0013366666666666726,0.08066666666666703
8,-0.9416955555555554,0.44566666666666677,0.0051844444444444525,0.44566666666666677
9,-0.9123055555555554,0.7766666666666675,0.005712222222222231,0.7766666666666675
10,-0.9178433333333331,0.802333333333334,0.005184444444444457,0.802333333333334
11,-0.920372222222222,0.43066666666666675,0.002266666666666668,0.43066666666666675
12,-0.9376155555555554,0.4423333333333336,0.0041288888888888955,0.4423333333333336
13,-0.9238733333333331,0.42200000000000193,0.0038433333333333444,0.42200000000000193
14,-0.8957377777777776,0.7930000000000024,0.010860000000000057,0.7930000000000024
15,-0.921931111111111,1.5113333333333345,0.011516666666666679,1.5113333333333345
16,-0.873051111111111,2.2300000000000018,0.018782222222222245,2.2300000000000018
17,-0.8866899999999999,1.1640000000000013,0.015640000000000022,1.1640000000000013
18,-0.8331066666666666,3.1993333333333296,0.03292000000000006,3.1993333333333296
19,-0.7933833333333332,1.4006666666666618,0.038050000000000056,1.4006666666666618
20,-0.7631711111111108,1.5166666666666684,0.045014444444444544,1.5166666666666684
21,-0.6728788888888886,6.876333333333347,0.07712222222222245,6.876333333333347
22,-0.4726522222222221,8.587666666666637,0.17604333333333338,8.587666666666637
23,-0.29442777777777723,12.43200000000003,0.30450888888888933,12.43200000000003
24,0.18987888888888996,18.200000000000074,0.6819833333333343,18.200000000000074
25,0.8030811111111132,17.1000000000001,1.2832266666666685,17.1000000000001
26,1.2297688888888922,17.543333333333376,1.6916455555555585,17.543333333333376
27,1.7687144444444485,20.58833333333332,2.1996255555555595,20.58833333333332
28,2.444493333333339,18.200000000000085,2.843800000000006,18.200000000000085
29,2.7988611111111164,20.4,3.1898711111111164,20.4
30,3.3460244444444545,18.200000000000045,3.7288766666666757,18.200000000000045
31,4.021035555555566,20.140666666666657,4.371295555555565,20.140666666666657
32,3.798105555555564,20.815666666666658,4.179642222222229,20.815666666666658
33,3.9576088888889,19.704666666666657,4.376867777777789,19.704666666666657
34,3.813853333333344,22.295333333333293,4.234755555555565,22.295333333333293
35,4.0721611111111224,20.76666666666668,4.457914444444455,20.76666666666668
36,3.7542244444444552,20.44833333333333,4.159007777777788,20.44833333333333
37,4.351233333333346,21.133333333333326,4.741294444444458,21.133333333333326
38,4.800122222222236,18.60700000000007,5.160573333333347,18.60700000000007
39,4.6343922222222345,19.720000000000017,4.9811011111111245,19.720000000000017
40,4.939602222222235,22.23333333333334,5.2956911111111244,22.23333333333334
41,4.830100000000013,19.666666666666707,5.195763333333346,19.666666666666707
42,4.908543333333349,20.40000000000001,5.250123333333348,20.40000000000001
43,5.33552666666668,20.76666666666667,5.655692222222236,20.76666666666667
44,5.460130000000016,21.13333333333331,5.7579400000000165,21.13333333333331
45,5.088690000000012,21.564666666666625,5.376723333333345,21.564666666666625
46,5.130826666666679,21.133333333333326,5.456335555555569,21.133333333333326
47,5.5034077777777926,23.333333333333268,5.811213333333348,23.333333333333268
48,5.7743088888889025,21.499999999999986,6.0788000000000135,21.499999999999986
49,6.013030000000014,20.766666666666634,6.266172222222235,20.766666666666634
50,6.16687333333335,23.699999999999932,6.4343177777777925,23.699999999999932
0,-1.0162222222222221,0.08133333333333344,0.0009466666666666688,0.08133333333333344
1,-0.9996266666666666,0.08766666666666685,0.00036333333333333486,0.08766666666666685
2,-0.9755722222222221,0.41500000000000103,0.0021355555555555624,0.41500000000000103
3,-0.9630799999999999,0.44266666666666676,0.0035744444444444504,0.44266666666666676
4,-0.984482222222222,0.08133333333333344,0.0008055555555555565,0.08133333333333344
5,-0.9453288888888888,0.8166666666666671,0.004233333333333338,0.8166666666666671
6,-0.9669044444444443,0.4466666666666669,0.0023666666666666706,0.4466666666666669
7,-0.9621388888888889,0.4310000000000006,0.002155555555555558,0.4310000000000006
8,-0.9362088888888889,1.8523333333333367,0.007867777777777791,1.8523333333333367
9,-0.9135477777777777,0.777000000000001,0.006550000000000008,0.777000000000001
10,-0.880881111111111,0.773333333333335,0.011337777777777796,0.773333333333335
11,-0.8974333333333332,0.4473333333333336,0.010335555555555565,0.4473333333333336
12,-0.8871411111111109,0.44766666666666677,0.01206333333333335,0.44766666666666677
13,-0.8823855555555553,1.1513333333333353,0.01473222222222225,1.1513333333333353
14,-0.8816111111111111,0.7863333333333338,0.011730000000000023,0.7863333333333338
15,-0.8637977777777774,1.8663333333333336,0.020027777777777804,1.8663333333333336
16,-0.8516244444444443,2.5176666666666616,0.023952222222222225,2.5176666666666616
17,-0.8723922222222222,2.8466666666666725,0.02697000000000005,2.8466666666666725
18,-0.835472222222222,2.555000000000006,0.04254333333333347,2.555000000000006
19,-0.8454666666666665,6.016000000000001,0.04563444444444455,6.016000000000001
20,-0.7781588888888886,7.313999999999995,0.07658888888888908,7.313999999999995
21,-0.7950877777777775,2.409666666666662,0.058831111111111244,2.409666666666662
22,-0.7544444444444441,5.574999999999987,0.11155333333333348,5.574999999999987
23,-0.7145088888888886,8.807333333333357,0.13304666666666676,8.807333333333357
0,-1.0292236666666668,-0.33889999999999987,0.0,0.0
1,-0.9681854999999998,-0.3237499999999998,0.0,0.0
0,-1.0258316666666665,-0.33959999999999974,0.0,0.0
1,-0.958637,0.31484999999999863,0.0010494999999999955,0.31484999999999863
2,-0.9224118333333331,1.3516000000000032,0.006923500000000013,1.3516000000000032
3,-0.9400755,1.319950000000001,0.005687500000000008,1.319950000000001
4,-0.8929423333333333,2.4614000000000034,0.011406000000000022,2.4614000000000034
5,-0.8828393333333332,1.256500000000003,0.008152500000000026,1.256500000000003
6,-0.8791034999999999,1.504549999999998,0.010732833333333337,1.504549999999998
7,-0.8394168333333333,2.032350000000003,0.021935166666666735,2.032350000000003
8,-0.8116661666666665,1.558900000000003,0.01932200000000005,1.558900000000003
9,-0.7673286666666664,2.444600000000001,0.043596000000000086,2.444600000000001
10,-0.7717081666666665,2.033650000000001,0.039061333333333434,2.033650000000001
11,-0.7182534999999998,2.2060000000000013,0.06548266666666683,2.2060000000000013
12,-0.6328501666666663,2.1418000000000026,0.08120616666666686,2.1418000000000026
13,-0.5749661666666664,2.0169000000000037,0.08992300000000018,2.0169000000000037
14,-0.5684276666666664,2.903950000000002,0.0932480000000002,2.903950000000002
15,-0.5354508333333331,2.8041500000000013,0.10039033333333355,2.8041500000000013
16,-0.4757604999999997,2.210050000000002,0.09231400000000022,2.210050000000002
17,-0.3834501666666662,2.2393000000000027,0.1265930000000003,2.2393000000000027
18,-0.27752816666666613,2.873899999999998,0.19678000000000034,2.873899999999998
19,-0.3346914999999996,2.914649999999998,0.17318433333333363,2.914649999999998
20,-0.2891794999999994,3.1590999999999996,0.2057208333333337,3.1590999999999996
21,-0.2868703333333328,3.028549999999999,0.19384300000000038,3.028549999999999
22,-0.3012321666666661,2.872599999999996,0.20282583333333368,2.872599999999996
23,-0.16094366666666596,9.356350000000017,0.32471683333333384,9.356350000000017
24,-0.16003316666666612,10.38129999999999,0.35204883333333375,10.38129999999999
25,-0.07760016666666594,7.922750000000019,0.40065133333333386,7.922750000000019
26,-0.047903833333332695,8.531150000000011,0.4338335000000004,8.531150000000011
27,0.10870816666666737,11.232300000000032,0.5966148333333339,11.232300000000032
28,0.2621148333333341,11.69860000000003,0.7386880000000005,11.69860000000003
29,0.2748226666666679,11.227000000000022,0.7701528333333343,11.227000000000022
30,0.4663726666666678,11.331300000000034,0.9642098333333342,11.331300000000034
31,0.5571031666666678,10.369050000000016,1.1021328333333342,10.369050000000016
32,0.6716165000000012,10.616200000000026,1.1820108333333343,10.616200000000026
33,0.7917386666666681,12.234350000000038,1.3266783333333345,12.234350000000038
34,0.7412376666666686,12.292400000000042,1.270998166666668,12.292400000000042
35,0.9524165000000024,13.110750000000037,1.4468378333333354,13.110750000000037
36,1.1653785000000034,12.821950000000024,1.657938500000003,12.821950000000024
37,1.3377755000000031,12.279750000000023,1.8352866666666698,12.279750000000023
38,1.7063056666666707,13.414550000000052,2.192131333333337,13.414550000000052
39,1.599757666666671,16.483600000000067,2.1099411666666703,16.483600000000067
40,2.2768903333333386,18.070399999999985,2.7024143333333384,18.070399999999985
41,2.8132185000000076,17.43500000000002,3.25185933333334,17.43500000000002
42,2.7705203333333404,18.099650000000036,3.194043166666673,18.099650000000036
43,3.2662075000000073,17.100000000000044,3.7028468333333406,17.100000000000044
44,3.684060833333342,16.959150000000044,4.053281166666675,16.959150000000044
45,4.170984666666678,18.009050000000048,4.492682666666677,18.009050000000048
46,4.2261258333333425,19.361800000000034,4.576740833333343,19.361800000000034
47,4.509208166666676,20.1481,4.783725833333343,20.1481
48,4.292568833333344,18.800499999999985,4.601902666666677,18.800499999999985
49,4.313855166666676,21.436599999999977,4.658703333333343,21.436599999999977
50,4.493107666666677,22.136449999999964,4.845644666666676,22.136449999999964
51,4.728069000000011,20.165699999999966,5.073870666666678,20.165699999999966
0,-1.0068922222222219,0.44433333333333347,0.003727777777777781,0.44433333333333347
1,-0.9882211111111112,0.43233333333333346,0.001914444444444446,0.43233333333333346
2,-0.9782133333333332,0.41800000000000015,0.00174888888888889,0.41800000000000015
3,-0.9604844444444443,0.4456666666666673,0.002491111111111116,0.4456666666666673
0,-1.0323577777777777,-0.27799999999999964,0.0,0.0
0,-1.0238333333333332,0.05700000000000008,0.00019000000000000025,0.05700000000000008
1,-0.9786222222222222,0.768000000000002,0.003055555555555563,0.768000000000002
2,-0.9687955555555554,0.08433333333333344,0.0013944444444444466,0.08433333333333344
3,-0.9688588888888887,0.08133333333333344,0.0010611111111111125,0.08133333333333344
4,-0.9668022222222222,0.06900000000000009,0.0002300000000000003,0.06900000000000009
5,-0.9503722222222221,0.43766666666666687,0.002650000000000002,0.43766666666666687
6,-0.9296133333333332,0.4210000000000007,0.002778888888888899,0.4210000000000007
7,-0.9333544444444442,0.7703333333333362,0.007883333333333358,0.7703333333333362
8,-0.9171011111111109,1.1193333333333362,0.006420000000000019,1.1193333333333362
9,-0.8777733333333333,1.125000000000004,0.01214333333333336,1.125000000000004
10,-0.8684066666666664,0.7703333333333342,0.010401111111111135,0.7703333333333342
11,-0.8430500000000001,9.033333333333294,0.06066222222222211,9.033333333333294
12,-0.7629300000000001,10.133333333333317,0.12332555555555544,10.133333333333317
13,-0.7272544444444446,9.766666666666667,0.15145555555555523,9.766666666666667
14,-0.64244,11.600000000000009,0.21522222222222206,11.600000000000009
15,-0.5385644444444451,10.499999999999993,0.32213666666666607,10.499999999999993
16,-0.2912644444444451,10.866666666666674,0.5244555555555547,10.866666666666674
17,0.20676666666666507,11.233333333333334,0.9344077777777762,11.233333333333334
18,1.0618855555555535,12.700000000000028,1.7524499999999978,12.700000000000028
19,2.0628288888888835,11.966666666666667,2.603482222222217,11.966666666666667
20,2.7665411111111067,13.06666666666672,3.203157777777773,13.06666666666672
21,3.88887555555555,14.166666666666748,4.271214444444439,14.166666666666748
22,4.3904788888888815,14.533333333333383,4.696538888888882,14.533333333333383
23,4.135293333333329,16.000000000000064,4.462277777777772,16.000000000000064
24,3.9511599999999967,14.900000000000086,4.278017777777774,14.900000000000086
25,4.180948888888888,15.266666666666714,4.519046666666665,15.266666666666714
26,4.233251111111111,16.00000000000002,4.605623333333332,16.00000000000002
27,4.0386933333333355,15.266666666666753,4.410832222222224,15.266666666666753
28,4.186398888888893,17.100000000000094,4.540285555555559,17.100000000000094
29,4.178642222222229,17.51300000000006,4.542095555555562,17.51300000000006
30,4.664097777777785,17.46666666666677,5.007851111111119,17.46666666666677
31,4.633532222222228,16.402333333333356,4.991566666666673,16.402333333333356
32,4.695935555555563,17.50200000000007,5.004232222222229,17.50200000000007
33,4.317681111111118,17.83333333333344,4.67168222222223,17.83333333333344
34,4.500488888888895,17.10000000000006,4.849757777777785,17.10000000000006
35,4.349091111111117,18.668333333333308,4.7349477777777835,18.668333333333308
36,4.473065555555564,18.245666666666725,4.836576666666675,18.245666666666725
37,4.545225555555562,17.833333333333375,4.875661111111117,17.833333333333375
38,4.118276666666673,18.933333333333344,4.521354444444451,18.933333333333344
39,4.676320000000005,21.203333333333248,5.05964555555556,21.203333333333248
40,4.784765555555564,20.03333333333337,5.15471222222223,20.03333333333337
41,4.411252222222231,18.933333333333398,4.814450000000008,18.933333333333398
42,4.070996666666676,19.037333333333343,4.463260000000009,19.037333333333343
43,4.626455555555566,19.30000000000002,5.00408000000001,19.30000000000002
44,4.293713333333342,17.100000000000104,4.6840600000000086,17.100000000000104
45,4.208204444444455,18.566666666666723,4.582682222222232,18.566666666666723
46,4.456658888888899,17.833333333333417,4.819701111111121,17.833333333333417
47,4.7027977777777865,18.933333333333376,5.066944444444453,18.933333333333376
48,4.623906666666677,20.400000000000063,5.003255555555567,20.400000000000063
49,4.060160000000009,19.66666666666668,4.454751111111118,19.66666666666668
50,4.300857777777786,19.30000000000001,4.661185555555564,19.30000000000001
51,4.324513333333342,20.03333333333334,4.7140288888888975,20.03333333333334
52,4.635571111111121,21.908666666666644,4.991188888888898,21.908666666666644
53,4.395307777777785,20.40000000000001,4.764093333333341,20.40000000000001
54,4.661315555555567,19.731333333333332,5.020657777777789,19.731333333333332
55,4.528644444444456,19.300000000000054,4.9463877777777885,19.300000000000054
56,4.613601111111123,19.666666666666693,4.950328888888901,19.666666666666693
57,4.442472222222233,19.666666666666693,4.813004444444457,19.666666666666693
58,4.445187777777788,20.399999999999988,4.793318888888899,20.399999999999988
59,4.763410000000012,20.033333333333385,5.125387777777789,20.033333333333385
60,5.316360000000012,19.666666666666647,5.640800000000011,19.666666666666647
61,5.5726977777777895,20.84699999999998,5.873660000000012,20.84699999999998
62,5.213603333333345,21.133333333333354,5.554930000000011,21.133333333333354
63,5.547756666666679,21.13333333333334,5.9063755555555675,21.13333333333334
64,5.348750000000012,20.766666666666712,5.69675777777779,20.766666666666712
65,6.29558666666668,21.49999999999998,6.550913333333346,21.49999999999998
66,6.109375555555569,20.76666666666668,6.380195555555568,20.76666666666668
67,6.461305555555571,22.233333333333285,6.739377777777792,22.233333333333285
68,6.721915555555572,23.333333333333314,6.995964444444461,23.333333333333314
69,5.875510000000012,23.740999999999897,6.155472222222233,23.740999999999897
70,6.087144444444456,21.54766666666663,6.356040000000012,21.54766666666663
71,6.019397777777791,22.641666666666616,6.296493333333347,22.641666666666616
72,6.145812222222239,21.13333333333334,6.443038888888904,21.13333333333334
73,6.681551111111125,22.27399999999994,6.938620000000016,22.27399999999994
74,5.524220000000011,21.866666666666617,5.859823333333344,21.866666666666617
75,5.925514444444454,22.23333333333334,6.224406666666676,22.23333333333334
76,6.068196666666683,22.233333333333277,6.392320000000015,22.233333333333277
77,6.385238888888903,22.966666666666594,6.680660000000013,22.966666666666594
78,6.790883333333349,22.233333333333263,7.086921111111127,22.233333333333263
79,7.044675555555571,23.33333333333332,7.328961111111127,23.33333333333332
80,7.354720000000017,24.433333333333263,7.651057777777795,24.433333333333263
81,6.899320000000016,21.866666666666674,7.203261111111127,21.866666666666674
82,7.016877777777792,24.105333333333267,7.3179477777777935,24.105333333333267
83,8.192183333333354,21.56499999999999,8.447896666666686,21.56499999999999
84,8.082008888888907,22.59999999999994,8.330765555555573,22.59999999999994
85,8.481963333333352,21.866666666666596,8.701141111111129,21.866666666666596
86,8.337908888888906,24.7999999999999,8.543637777777795,24.7999999999999
87,8.713957777777797,22.599999999999998,8.935638888888908,22.599999999999998
88,9.208445555555576,21.86666666666663,9.39396000000002,21.86666666666663
89,8.907926666666686,24.119333333333227,9.117161111111127,24.119333333333227
